firm_id,sector,city,gender,is_poor,has_debt_true,debt_type_x,total_revenue_diary,sales_cash,sales_credit,autoconsumo_imputed,cogs,gross_profit,transport_exp,rent_exp,utilities_exp,guild_exp,total_op_exp_conventional,labor_imputed,depreciation_imputed,total_op_exp_adjusted,interest_paid,net_income_conventional,net_income_adjusted,accounting_gap_bs,accounting_gap_pct,cash_flow_operating,loans_received,debt_payments_total,household_draws,household_injections,eh_nonresponder_x,eh_yi_tot_annual,eh_yi_net_annual,diary_yi_tot_annualized,diary_yi_net_conv_annualized,diary_yi_net_adj_annualized,ratio_diary_eh_income,gross_margin_pct,net_margin_conventional_pct,net_margin_adjusted_pct,interest_burden_pct,labor_imputed_pct_gross_profit,roa_adjusted_annualized,hourly_return_adjusted_bs,hourly_vs_minwage_ratio,typology,eh_nonresponder_y,eh_yi_tot,eh_yi_net,eh_ci_tot,eh_ci1,eh_ci2,eh_ci3,eh_ci4,eh_ci5,eh_ci6,eh_ci7,eh_ci8,total_revenue_diary_annual,cogs_annual,gross_profit_annual,transport_exp_annual,rent_exp_annual,utilities_exp_annual,guild_exp_annual,total_op_exp_conventional_annual,labor_imputed_annual,depreciation_imputed_annual,total_op_exp_adjusted_annual,interest_paid_annual,net_income_conventional_annual,net_income_adjusted_annual,accounting_gap_bs_annual,cash_flow_operating_annual,household_draws_annual,tool_value,inventory_init,receivables_init,payables_init,cash_initial,debt_amount,debt_type_y,monthly_interest_rate,years_operating,age,shadow_wage_per_hour,owner_hours_weekly,family_hours_weekly,n_family_workers,current_assets,noncurrent_assets,total_assets,accum_depreciation,net_fixed_assets,total_assets_net,current_liab,noncurrent_liab,total_liab,book_equity,retained_earnings_est,gross_margin,ebitda_weekly,ebitda_margin,net_margin_conv,net_margin_adj,roa_conventional,roa_adjusted,roe_conventional,roe_adjusted,earnings_per_bv_conv,earnings_per_bv_adj,debt_to_assets,debt_to_equity,equity_multiplier,current_ratio,quick_ratio,cash_ratio,interest_coverage,debt_service_coverage,asset_turnover,inventory_days,receivable_days,payable_days,cash_conversion_cycle,total_hours_weekly,revenue_per_hour,value_added_per_hour,net_income_per_hour_adj,mw_multiple,effective_annual_rate,ebitda_annual,debt_ebitda,dupont_check,fcf_annual,pv_going_concern_g0,pv_going_concern_g2,pv_going_concern_g5,tobin_q_g0,tobin_q_g2,payback_years,extraction_rate
F175,transporte,Cochabamba,M,False,False,ninguno,1833.43,1833.43,0.0,0.0,0.0,1833.43,0.0,0.0,41.4,0.0,41.4,1205.58,318.76,1565.74,0.0,1792.03,267.69,1524.34,85.1,1792.03,0.0,0.0,295.33,0.0,True,0,0,95338.36,93185.56,13919.88,,100.0,97.7,14.6,0.0,65.8,16.4,3.75,0.275,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,95338.36,0.0,95338.36,0.0,0.0,2152.7999999999997,0.0,2152.7999999999997,62690.159999999996,16575.52,81418.48,0.0,93185.56,13919.88,79265.68,93185.56,15357.16,82878.13,0.0,0.0,0.0,1969.41,0.0,ninguno,0.0,10,45,17.07,66.8,4.5,1,1969.41,82878.13,84847.54000000001,165755.2,0.0,1969.41,0.0,0.0,0.0,1969.41,372742.24,1.0,2110.79,1.1512792961825649,0.9774193724330899,0.1460050288257528,47.31648564798594,7.068045759897633,47.31648564798594,7.068045759897633,47.31648564798594,7.068045759897633,0.0,0.0,1.0,,,1.0741669984673536,,,48.40960490705338,,0.0,,,71.3,25.714305750350633,25.714305750350633,3.7544179523141654,0.27530278972938754,0.0,109761.08,0.0,47.31648564798594,76610.04,425611.3333333333,478812.74999999994,589307.9999999999,216.11108572279682,243.12497143814642,0.025706943894037913,0.16108059756849183
F176,transporte,Santa Cruz,M,True,True,familiar,1943.86,1943.86,0.0,0.0,0.0,1943.86,0.0,42.39,38.94,0.0,81.33,663.12,68.04,812.49,0.0,1862.53,1131.37,731.16,39.3,1862.53,0.0,32.93,187.52,0.0,True,0,0,101080.72,96851.56,58831.24,,100.0,95.8,58.2,0.0,34.1,310.3,19.14,1.404,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,101080.72,0.0,101080.72,0.0,2204.28,2024.8799999999999,0.0,4229.16,34482.24,3538.0800000000004,42249.48,0.0,96851.56,58831.23999999999,38020.32,96851.56,9751.04,17689.34,0.0,0.0,0.0,1268.06,1711.07,familiar,0.0,1,42,11.22,59.1,0.0,0,1268.06,17689.34,18957.4,3538.0800000000004,14151.26,15419.32,0.0,1711.07,1711.07,13708.25,38740.624,1.0,1930.57,0.9931630878766989,0.9581605671190312,0.5820223678659986,6.281182308947476,3.8154237670662514,7.0652023416555725,4.291666697061988,7.0652023416555725,4.291666697061988,0.11096922562084449,0.1248204548355917,1.1248204548355918,,,0.6523412179889498,,396.220446854892,6.555458995597731,,0.0,,,59.1,32.891032148900166,32.891032148900166,19.14331641285956,1.4037351408582877,0.0,100389.64,0.017044288633767387,7.065202341655573,93313.48,518408.2222222222,583209.25,717796.0,33.620692885433485,37.82327949611267,0.16524214936577225,0.0964678526231313
F177,transporte,Cochabamba,M,True,True,prestamista_informal,1225.15,1225.15,0.0,0.0,0.0,1225.15,0.0,30.78,29.2,379.36,439.34,792.42,76.1,1307.86,86.18,699.63,-168.89,868.52,124.1,699.63,1406.81,133.31,176.1,0.0,False,57200,31850,63707.8,36380.76,-8782.28,1.114,100.0,57.1,-13.8,7.0,64.7,-43.0,-2.65,-0.194,II_Precaria,False,57200,31850,22400,16450,0,1950,1400,400,0,550,1650,63707.8,0.0,63707.8,0.0,1600.56,1518.3999999999999,19726.72,22845.68,41205.84,3957.2,68008.72,4481.360000000001,36380.76,-8782.279999999999,45163.04,36380.76,9157.199999999999,19786.53,0.0,0.0,0.0,626.76,4122.99,prestamista_informal,0.0905,9,60,12.42,63.8,0.0,0,626.76,19786.53,20413.289999999997,35614.799999999996,0.0,626.76,0.0,4122.99,4122.99,1.0,130970.73600000002,1.0,861.91,0.7035138554462718,0.571056605313635,-0.13785250785618086,58.04575914225541,-14.012189673878357,36380.76,-8782.279999999999,36380.76,-8782.279999999999,6.578259620907525,4122.99,626.76,,,0.5115781741011304,10.001276398236248,7.180556233177142,101.64624417639926,,0.0,,,63.8,19.202978056426335,19.202978056426335,-2.64717868338558,-0.19411149363352345,1.8281864615041137,44819.32,0.09199135551364902,36380.759999999995,32423.56,180130.8888888889,202647.25,249412.0,287.40010353067987,323.3251164720148,0.019330388149851527,0.14373750153042483
F178,transporte,Cochabamba,M,False,True,prestamista_informal,1290.07,1290.07,0.0,0.0,0.0,1290.07,0.0,0.0,41.1,0.0,41.1,1145.94,186.96,1374.0,106.11,1142.86,-190.04,1332.9,116.6,1142.86,0.0,223.94,129.21,0.0,False,57200,29950,67083.64,59428.72,-9882.08,1.173,100.0,88.6,-14.7,8.2,88.8,-19.6,-3.07,-0.225,II_Precaria,False,57200,29950,23100,17750,0,2000,1250,500,0,0,1600,67083.64,0.0,67083.64,0.0,0.0,2137.2000000000003,0.0,2137.2000000000003,59588.880000000005,9721.92,71448.0,5517.72,59428.719999999994,-9882.08,69310.8,59428.719999999994,6718.92,48608.74,0.0,0.0,0.0,1849.79,8358.07,prestamista_informal,0.055,2,24,18.74,56.9,5.0,1,1849.79,48608.74,50458.53,19443.84,29164.899999999998,31014.69,0.0,8358.07,8358.07,22656.62,47542.975999999995,1.0,1435.9299999999998,1.1130636322060043,0.88588991295046,-0.1473098359003775,1.9161474772116052,-0.3186257866836651,2.623017908231678,-0.4361674424516985,2.623017908231678,-0.4361674424516985,0.26948745900732846,0.36890189269184903,1.368901892691849,,,1.4338679296472285,13.532466308547733,8.856295456552532,2.162963421527025,,0.0,,,61.9,20.84119547657512,20.84119547657512,-3.070113085621971,-0.22512429569421055,0.9012074857590071,74668.35999999999,0.11193589895372018,2.623017908231678,49706.799999999996,276148.8888888889,310667.49999999994,382359.99999999994,8.903809417050079,10.016785594181336,0.6239526583887919,0.10015735580239832
F179,transporte,Tarija,M,False,False,ninguno,2487.83,2487.83,0.0,0.0,0.0,2487.83,0.0,44.49,21.6,280.59,346.68,760.38,225.27,1332.33,0.0,2141.15,1155.5,985.65,46.0,2141.15,0.0,0.0,262.75,0.0,False,93600,63600,129367.16,111339.8,60086.0,1.382,100.0,86.1,46.4,0.0,30.6,99.1,17.56,1.288,I_Viable,False,93600,63600,30600,22100,0,3350,2000,450,0,0,2700,129367.16,0.0,129367.16,0.0,2313.48,1123.2,14590.679999999998,18027.36,39539.76,11714.04,69281.16,0.0,111339.8,60086.0,51253.799999999996,111339.8,13663.0,58570.01,0.0,0.0,0.0,2084.07,0.0,ninguno,0.0,3,18,11.67,61.5,4.3,1,2084.07,58570.01,60654.08,35142.12,23427.89,25511.96,0.0,0.0,0.0,25511.96,133607.76,1.0,2366.42,0.9511984339765981,0.8606496424594928,0.46446099612915676,4.364219762025341,2.3552090862481756,4.364219762025341,2.3552090862481756,4.364219762025341,2.3552090862481756,0.0,0.0,1.0,,,0.8377059525771456,,,5.070843635690869,,0.0,,,65.8,37.80896656534954,37.80896656534954,17.560790273556233,1.2876921572311344,0.0,123053.84,0.0,4.364219762025341,99625.76000000001,553476.4444444445,622661.0,766352.0,21.694783326896268,24.406631242758298,0.2560779461055052,0.10561412958280911
F180,transporte,Santa Cruz,M,True,False,ninguno,2044.0,2044.0,0.0,0.0,0.0,2044.0,0.0,53.32,49.44,321.05,423.81,626.1,142.1,1192.01,0.0,1620.19,851.99,768.2,47.4,1620.19,0.0,0.0,413.81,0.0,False,104000,70200,106288.0,84249.88,44303.48,1.022,100.0,79.3,41.7,0.0,30.6,112.2,16.48,1.208,I_Viable,False,104000,70200,34950,32100,0,0,2300,550,0,0,0,106288.0,0.0,106288.0,0.0,2772.64,2570.88,16694.600000000002,22038.12,32557.2,7389.2,61984.52,0.0,84249.88,44303.48,39946.4,84249.88,21518.12,36946.07,0.0,0.0,0.0,2527.73,0.0,ninguno,0.0,5,44,12.11,51.7,0.0,0,2527.73,36946.07,39473.8,36946.0,0.06999999999970896,2527.7999999999997,0.0,0.0,0.0,2527.7999999999997,168499.76,1.0,1762.29,0.8621771037181996,0.7926565557729942,0.41682485322896284,33.32932985204526,17.526497349473853,33.32932985204526,17.526497349473853,33.32932985204526,17.526497349473853,0.0,0.0,1.0,,,1.2366585127201566,,,42.047630350502416,,0.0,,,51.7,39.535783365570595,39.535783365570595,16.479497098646036,1.208403428232639,0.0,91639.08,0.0,33.32932985204526,76860.68000000001,427003.7777777778,480379.25000000006,591236.0,168.92308639044936,190.03847218925551,0.03288807749293916,0.20245107632093934
F181,transporte,Cochabamba,M,False,False,ninguno,2008.75,2008.75,0.0,0.0,0.0,2008.75,0.0,37.85,20.65,0.0,58.5,811.44,259.16,1129.1,0.0,1950.25,879.65,1070.6,54.9,1950.25,0.0,0.0,241.56,0.0,False,93600,55000,104455.0,101413.0,45741.8,1.116,100.0,97.1,43.8,0.0,40.4,65.1,13.64,1.0,I_Viable,False,93600,55000,30350,27850,0,0,2000,500,0,0,0,104455.0,0.0,104455.0,0.0,1968.2,1073.8,0.0,3042.0,42194.880000000005,13476.320000000002,58713.2,0.0,101413.0,45741.799999999996,55671.2,101413.0,12561.12,67381.01,0.0,0.0,0.0,2882.7,0.0,ninguno,0.0,2,31,12.58,64.5,0.0,0,2882.7,67381.01,70263.70999999999,26952.640000000003,40428.369999999995,43311.06999999999,0.0,0.0,0.0,43311.06999999999,81130.40000000001,1.0,2209.41,1.0998929682638456,0.9708774113254511,0.437909147479776,2.3415029921911423,1.0561226032974942,2.3415029921911423,1.0561226032974942,2.3415029921911423,1.0561226032974942,0.0,0.0,1.0,,,1.4350715619166148,,,2.4117390773305765,,0.0,,,64.5,31.143410852713178,31.143410852713178,13.63798449612403,1.0000418775311948,0.0,114889.31999999999,0.0,2.341502992191142,87936.68,488537.11111111107,549604.25,676435.9999999999,11.2797285107736,12.689694574620301,0.49252564458881093,0.12025388923459863
F182,transporte,Santa Cruz,M,False,True,familiar,2490.77,2490.77,0.0,0.0,0.0,2490.77,0.0,43.3,99.95,259.69,402.94,705.0,283.83,1391.77,0.0,2087.83,1099.0,988.83,47.4,2087.83,0.0,1617.56,262.56,0.0,False,93600,63000,129520.04,108567.16,57148.0,1.384,100.0,83.8,44.1,0.0,28.3,74.8,19.77,1.449,I_Viable,False,93600,63000,27050,21750,0,3000,1800,500,0,0,0,129520.04,0.0,129520.04,0.0,2251.6,5197.400000000001,13503.88,20952.88,36660.0,14759.16,72372.04,0.0,108567.16,57148.0,51419.16,108567.16,13653.12,73796.7,0.0,0.0,0.0,2588.6,84048.43,familiar,0.0,12,51,12.68,55.6,0.0,0,2588.6,73796.7,76385.3,177109.91999999998,0.0,2588.6,0.0,84048.43,84048.43,1.0,521122.368,1.0,2371.66,0.952179446516539,0.8382267330986,0.44122901753273086,41.94049293054161,22.076798269334777,108567.16,57148.0,108567.16,57148.0,32.46868191300317,84048.43,2588.6,,,1.0392770107235916,,9.042050160841791,50.034783280537745,,0.0,,,55.6,44.79802158273381,44.79802158273381,19.76618705035971,1.4494088048781972,0.0,123326.31999999999,0.6815125108735913,108567.15999999999,93808.0,521155.55555555556,586300.0,721600.0,201.3271867246989,226.49308506528627,0.02759466143612485,0.1054131854807951
F183,transporte,Santa Cruz,M,False,False,ninguno,2034.23,2034.23,0.0,0.0,0.0,2034.23,0.0,47.82,0.0,289.51,337.33,661.2,204.71,1203.24,0.0,1696.9,830.99,865.91,51.0,1696.9,0.0,0.0,197.31,0.0,True,0,0,105779.96,88238.8,43211.48,,100.0,83.4,40.9,0.0,32.5,78.0,15.22,1.116,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,105779.96,0.0,105779.96,0.0,2486.64,0.0,15054.52,17541.16,34382.4,10644.92,62568.48,0.0,88238.8,43211.48,45027.32,88238.8,10260.12,53223.9,0.0,0.0,0.0,2146.91,0.0,ninguno,0.0,6,31,12.11,54.6,0.0,0,2146.91,53223.9,55370.81,63869.520000000004,0.0,2146.91,0.0,0.0,0.0,2146.91,211773.12000000002,1.0,1901.6100000000001,0.9348057987543199,0.8341731269325494,0.4085034632268721,41.1003721627828,20.127289918999868,41.1003721627828,20.127289918999868,41.1003721627828,20.127289918999868,0.0,0.0,1.0,,,1.0553919664934643,,,49.27079383858663,,0.0,,,54.6,37.256959706959705,37.256959706959705,15.21959706959707,1.1160178714878122,0.0,98883.72,0.0,41.1003721627828,77593.88,431077.1111111111,484961.75,596876.0,200.7895585334789,225.88825335016375,0.027668548086524344,0.09699493174321488
F184,transporte,La Paz,M,False,True,prestamista_informal,1023.88,1023.88,0.0,0.0,0.0,1023.88,0.0,0.0,11.09,0.0,11.09,1003.98,259.45,1274.52,166.31,846.48,-416.95,1263.43,149.3,846.48,0.0,265.79,73.83,0.0,False,52000,31450,53241.76,44016.96,-21681.4,1.024,100.0,82.7,-40.7,16.2,98.1,-32.0,-7.2,-0.528,IV_Riesgo_critico,False,52000,31450,16000,14600,0,0,1100,300,0,0,0,53241.76,0.0,53241.76,0.0,0.0,576.68,0.0,576.68,52206.96,13491.4,66275.04,8648.12,44016.96,-21681.399999999998,65698.36,44016.96,3839.16,67457.16,0.0,0.0,0.0,340.8,8438.04,prestamista_informal,0.0853,6,44,17.34,57.9,0.0,0,340.8,67457.16,67797.96,80948.4,0.0,340.8,0.0,8438.04,8438.04,1.0,105640.70400000001,1.0,1272.24,1.2425674883775442,0.8267375083017542,-0.40722545610813765,129.15774647887324,-63.61913145539905,44016.96,-21681.399999999998,44016.96,-21681.399999999998,24.759507042253524,8438.04,340.8,,,0.3328515060358636,7.6498105946726,4.47208117795513,156.22582159624415,,0.0,,,57.9,17.683592400690845,17.683592400690845,-7.201208981001727,-0.5280480082597371,1.6705310763628303,66156.48,0.12754668930390495,44016.96000000001,30525.559999999998,169586.44444444444,190784.74999999997,234811.99999999997,497.6128064684402,559.8144072769952,0.011164414346534512,0.07210805953822713
F185,transporte,Cochabamba,M,False,False,ninguno,2198.85,2198.85,0.0,0.0,0.0,2198.85,0.0,43.27,0.0,286.0,329.27,877.02,344.38,1550.67,0.0,1869.58,648.18,1221.4,65.3,1869.58,0.0,0.0,416.17,0.0,False,88400,52400,114340.2,97218.16,33705.36,1.293,100.0,85.0,29.5,0.0,39.9,37.4,10.63,0.779,I_Viable,False,88400,52400,37750,29900,0,2850,2150,350,0,0,2500,114340.2,0.0,114340.2,0.0,2250.04,0.0,14872.0,17122.04,45605.04,17907.76,80634.84,0.0,97218.16,33705.36,63512.8,97218.16,21640.84,89539.15,0.0,0.0,0.0,675.97,0.0,ninguno,0.0,2,38,14.56,55.9,5.1,1,675.97,89539.15,90215.12,35815.52,53723.63,54399.6,0.0,0.0,0.0,54399.6,77774.528,1.0,2213.96,1.0068717738818018,0.8502535416240308,0.2947813629851968,1.7871116699387497,0.6195883793263186,1.7871116699387497,0.6195883793263186,1.7871116699387497,0.6195883793263186,0.0,0.0,1.0,,,0.307419787616254,,,2.1018573665982836,,0.0,,,61.0,36.04672131147541,36.04672131147541,10.625901639344262,0.7791728043752862,0.0,115125.92,0.0,1.7871116699387495,79310.40000000001,440613.3333333334,495690.00000000006,610080.0,8.099569359578625,9.112015529525953,0.6859075228469406,0.18926711690201697
F186,transporte,La Paz,M,False,False,ninguno,890.28,890.28,0.0,0.0,0.0,890.28,0.0,0.0,7.7,0.0,7.7,654.24,84.47,746.41,0.0,882.58,143.87,738.71,83.7,882.58,0.0,0.0,26.98,0.0,False,36400,24100,46294.56,45894.16,7481.24,1.272,100.0,99.1,16.2,0.0,73.5,33.4,2.63,0.193,I_Viable,False,36400,24100,9200,7900,0,1050,0,250,0,0,0,46294.56,0.0,46294.56,0.0,0.0,400.40000000000003,0.0,400.40000000000003,34020.48,4392.44,38813.32,0.0,45894.16,7481.24,38412.92,45894.16,1402.96,21961.76,0.0,0.0,0.0,424.64,0.0,ninguno,0.0,4,43,11.96,54.7,0.0,0,424.64,21961.76,22386.399999999998,17569.76,4392.0,4816.64,0.0,0.0,0.0,4816.64,73430.656,1.0,967.0500000000001,1.086231298018601,0.9913510356292403,0.1616008446780788,9.528252059526974,1.5532072149880414,9.528252059526974,1.5532072149880414,9.528252059526974,1.5532072149880414,0.0,0.0,1.0,,,0.4769735364155097,,,9.611380547435555,,0.0,,,54.7,16.275685557586836,16.275685557586836,2.630164533820841,0.19286388537585505,0.0,50286.600000000006,0.0,9.528252059526972,41501.72,230565.11111111112,259385.75,319244.0,47.86845417367939,53.85201094538931,0.11605880430979729,0.030305072561441347
F187,transporte,Santa Cruz,M,False,False,ninguno,1065.36,1065.36,0.0,0.0,0.0,1065.36,0.0,0.0,25.36,0.0,25.36,734.52,135.66,895.54,0.0,1040.0,169.82,870.18,83.7,1040.0,0.0,0.0,144.98,0.0,True,0,0,55398.72,54080.0,8830.64,,100.0,97.6,15.9,0.0,68.9,24.6,3.01,0.22,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,55398.719999999994,0.0,55398.719999999994,0.0,0.0,1318.72,0.0,1318.72,38195.04,7054.32,46568.08,0.0,54080.0,8830.64,45249.36,54080.0,7538.959999999999,35270.9,0.0,0.0,0.0,641.06,0.0,ninguno,0.0,2,44,13.0,56.5,0.0,0,641.06,35270.9,35911.96,14108.64,21162.260000000002,21803.320000000003,0.0,0.0,0.0,21803.320000000003,43264.0,1.0,1175.66,1.1035330780205754,0.9761958399038824,0.15940151685815124,2.48035620263336,0.4050135483953819,2.48035620263336,0.4050135483953819,2.48035620263336,0.4050135483953819,0.0,0.0,1.0,,,0.6017308703161373,,,2.540838734651419,,0.0,,,56.5,18.855929203539823,18.855929203539823,3.0056637168141593,0.2203983724607165,0.0,61134.32000000001,0.0,2.48035620263336,47025.68,261253.77777777778,293910.5,361736.0,11.982293420349642,13.480080097893346,0.4636470966501708,0.13608545468198543
F188,transporte,Cochabamba,M,False,True,prestamista_informal,2266.85,2266.85,0.0,0.0,0.0,2266.85,0.0,47.13,42.86,0.0,89.99,655.8,84.53,830.32,265.36,1911.5,1171.17,740.33,38.7,1911.5,0.0,327.86,187.92,410.87,True,0,0,117876.2,99398.0,60900.84,,100.0,84.3,51.7,11.7,28.9,252.8,21.61,1.584,III_Atrapada_deuda,True,0,0,0,0,0,0,0,0,0,0,0,117876.2,0.0,117876.2,0.0,2450.76,2228.72,0.0,4679.48,34101.6,4395.56,43176.64,13798.720000000001,99398.0,60900.840000000004,38497.16,99398.0,9771.84,21978.76,0.0,0.0,0.0,2108.83,7757.85,prestamista_informal,0.1481,2,37,12.1,54.2,0.0,0,2108.83,21978.76,24087.589999999997,8791.12,13187.639999999998,15296.469999999998,0.0,7757.85,7757.85,7538.619999999997,79518.40000000001,1.0,2261.3900000000003,0.9975913712861462,0.8432406202439509,0.5166508591216887,6.49810054215123,3.981365635339396,13.185171821898443,8.078513043501333,13.185171821898443,8.078513043501333,0.5071660324244746,1.0290809193194514,2.0290809193194517,,,0.9302909323510599,8.521970153753392,6.673015196853813,7.7061047418129816,,0.0,,,54.2,41.82380073800738,41.82380073800738,21.608302583025832,1.5844868786537145,4.245134187505941,117592.28000000001,0.06597244308895107,13.185171821898445,95002.44,527791.3333333334,593765.25,730788.0,34.504126333286926,38.817142124947786,0.16101133823510214,0.0828991772724265
F189,transporte,La Paz,M,False,True,familiar,2327.45,2327.45,0.0,0.0,0.0,2327.45,0.0,45.01,22.8,0.0,67.81,675.96,311.75,1055.52,0.0,2259.64,1271.93,987.71,43.7,2259.64,1436.01,200.17,146.2,0.0,False,104000,67700,121027.4,117501.28,66140.36,1.164,100.0,97.1,54.6,0.0,29.0,78.4,20.55,1.507,I_Viable,False,104000,67700,37350,27800,0,3550,2250,550,0,500,2700,121027.4,0.0,121027.4,0.0,2340.52,1185.6000000000001,0.0,3526.12,35149.92,16211.0,54887.04,0.0,117501.28,66140.36,51360.92,117501.28,7602.4,81054.9,0.0,0.0,0.0,3315.97,10400.74,familiar,0.0,2,48,10.92,61.9,0.0,0,3315.97,81054.9,84370.87,32422.0,48632.899999999994,51948.869999999995,0.0,10400.74,10400.74,41548.13,94001.024,1.0,2571.39,1.1048099851769104,0.970865109884208,0.5464907946465016,2.261864021296325,1.273181880568336,2.8280762575836746,1.591897397066968,2.8280762575836746,1.591897397066968,0.20021109217582597,0.25032991857876635,1.2503299185787664,,,1.4247223356033427,,79.08177302768841,2.329740762407344,,0.0,,,61.9,37.60016155088853,37.60016155088853,20.548142164781908,1.5067477658510695,0.0,133712.28,0.07778447873299296,2.828076257583675,101290.28,562723.7777777778,633064.25,779156.0,10.832262141174155,12.186294908820924,0.5128712251560564,0.0628155277234742
F190,transporte,Santa Cruz,M,False,True,IFD/cooperativa,1632.51,1632.51,0.0,0.0,0.0,1632.51,0.0,40.64,0.0,0.0,40.64,973.8,46.81,1061.25,11.43,1580.44,559.83,1020.61,64.6,1580.44,0.0,50.49,172.83,0.0,True,0,0,84890.52,82182.88,29111.16,,100.0,96.8,34.3,0.7,59.7,220.6,10.41,0.763,I_Viable,True,0,0,0,0,0,0,0,0,0,0,0,84890.52,0.0,84890.52,0.0,2113.28,0.0,0.0,2113.28,50637.6,2434.12,55185.0,594.36,82182.88,29111.160000000003,53071.72,82182.88,8987.16,12170.72,0.0,0.0,0.0,1028.25,2289.35,IFD/cooperativa,0.0216,3,32,18.1,53.8,0.0,0,1028.25,12170.72,13198.97,7302.36,4868.36,5896.61,0.0,2289.35,2289.35,3607.2599999999998,98619.456,1.0,1638.68,1.0037794561748474,0.9681043301419288,0.3429259238840804,13.937309742377401,4.9369315589805,22.78263280162783,8.070158513664111,22.78263280162783,8.070158513664111,0.38824850210544704,0.6346506766908956,1.6346506766908957,,,0.6298583163349688,143.3665791776028,89.28559167481559,14.396495613581365,,0.0,,,53.8,30.34405204460967,30.34405204460967,10.405762081784388,0.7630304794940965,0.2923216233131989,85211.36,0.026866722934594633,22.782632801627834,79748.76000000001,443048.66666666674,498429.75000000006,613452.0,75.13616580826387,84.52818653429684,0.07393983304567994,0.10586765165297608
F191,transporte,Santa Cruz,M,False,False,ninguno,2692.83,2692.83,0.0,0.0,0.0,2692.83,0.0,0.0,0.0,308.57,308.57,1009.2,117.44,1435.21,0.0,2384.26,1257.62,1126.64,47.3,2384.26,0.0,0.0,214.91,133.89,False,104000,75750,140027.16,123981.52,65396.24,1.346,100.0,88.5,46.7,0.0,37.5,198.2,18.41,1.35,I_Viable,False,104000,75750,33500,24300,0,3450,2450,650,0,0,2650,140027.16,0.0,140027.16,0.0,0.0,0.0,16045.64,16045.64,52478.4,6106.88,74630.92,0.0,123981.52000000002,65396.23999999999,58585.280000000006,123981.52000000002,11175.32,30535.11,0.0,0.0,0.0,2462.06,0.0,ninguno,0.0,12,21,14.92,63.9,4.4,1,2462.06,30535.11,32997.17,73282.56,0.0,2462.06,0.0,0.0,0.0,2462.06,595111.2960000001,1.0,2501.7000000000003,0.9290226267532672,0.8854105160741674,0.4670253970729678,50.35682314809551,26.561594762109774,50.35682314809551,26.561594762109774,50.35682314809551,26.561594762109774,0.0,0.0,1.0,,,0.9143020539729578,,,56.873983574730104,,0.0,,,68.3,39.42650073206442,39.42650073206442,18.41317715959004,1.3501957172061791,0.0,130088.40000000001,0.0,50.3568231480955,117874.64000000001,654859.1111111112,736716.5000000001,906728.0000000001,265.9801593426282,299.22767926045674,0.020887105148316886,0.07980823148880545
F192,transporte,La Paz,M,False,False,ninguno,1669.97,1669.97,0.0,0.0,0.0,1669.97,0.0,20.77,22.66,0.0,43.43,901.44,252.15,1197.02,0.0,1626.54,472.95,1153.59,70.9,1626.54,0.0,0.0,105.17,0.0,False,52000,38950,86838.44,84580.08,24593.4,1.67,100.0,97.4,28.3,0.0,54.0,37.1,8.42,0.617,I_Viable,False,52000,38950,14650,11850,0,1500,1100,200,0,0,0,86838.44,0.0,86838.44,0.0,1080.04,1178.32,0.0,2258.36,46874.880000000005,13111.800000000001,62245.04,0.0,84580.08,24593.399999999998,59986.67999999999,84580.08,5468.84,65559.93,0.0,0.0,0.0,648.36,0.0,ninguno,0.0,3,44,16.04,56.2,0.0,0,648.36,65559.93,66208.29,39335.4,26224.52999999999,26872.889999999992,0.0,0.0,0.0,26872.889999999992,101496.096,1.0,1878.69,1.1249842811547512,0.9739935447942178,0.2832086803954562,3.147412875950448,0.9151751077014793,3.147412875950448,0.9151751077014793,3.147412875950448,0.9151751077014793,0.0,0.0,1.0,,,0.38824649544602596,,,3.231451473957584,,0.0,,,56.2,29.71476868327402,29.71476868327402,8.415480427046262,0.6170877264878969,0.0,97691.88,0.0,3.1474128759504474,71468.28,397046.0,446676.75,549756.0,14.774964657690338,16.621835239901632,0.37601142772709784,0.06297717923076462
