tx_id,firm_id,sector,city,gender,is_poor,day_num,day_name,module,category,description,amount_bs,currency,usd_amount,payment_type,is_credit,counterpart,account_db,account_cr,is_imputed,capital_paid,interest_paid,cash_end,inventory_end
TX03419,F062,comercio,Santa Cruz,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,3301.18,2342.8
TX03420,F063,comercio,Cochabamba,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx1,99.82,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2034.26,2272.8
TX03421,F063,comercio,Cochabamba,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx2,218.24,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2034.26,2272.8
TX03422,F063,comercio,Cochabamba,M,False,1,Lunes,M3_GASTOS_OP,gasto_alquiler,Alquiler puesto / local / feria,125.85,Bs,0.0,efectivo,False,arrendador,6020,1010.0,False,0.0,0.0,2034.26,2272.8
TX03423,F063,comercio,Cochabamba,M,False,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.1 hrs × Bs13.8/hr,111.91,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2034.26,2272.8
TX03424,F063,comercio,Cochabamba,M,False,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 4.6 hrs,53.41,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,2034.26,2272.8
TX03425,F063,comercio,Cochabamba,M,False,2,Martes,M1A_VENTAS,venta_credito,Venta comercio día 2 tx1,69.15,Bs,0.0,credito,True,cliente,1110,4020.0,False,0.0,0.0,2362.14,2272.8
TX03426,F063,comercio,Cochabamba,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx2,73.62,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2362.14,2272.8
TX03427,F063,comercio,Cochabamba,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx3,34.92,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2362.14,2272.8
TX03428,F063,comercio,Cochabamba,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx5,100.14,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2362.14,2272.8
TX03429,F063,comercio,Cochabamba,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx7,38.74,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2362.14,2272.8
TX03430,F063,comercio,Cochabamba,M,False,2,Martes,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,127.63,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,2362.14,2272.8
TX03431,F063,comercio,Cochabamba,M,False,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.1 hrs × Bs13.8/hr,111.91,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2362.14,2272.8
TX03432,F063,comercio,Cochabamba,M,False,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 4.6 hrs,53.41,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,2362.14,2272.8
TX03433,F063,comercio,Cochabamba,M,False,2,Martes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,47.15,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,2362.14,2272.8
TX03434,F063,comercio,Cochabamba,M,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx1,41.5,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2585.81,2268.51
TX03435,F063,comercio,Cochabamba,M,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx2,30.43,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2585.81,2268.51
TX03436,F063,comercio,Cochabamba,M,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx4,49.44,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2585.81,2268.51
TX03437,F063,comercio,Cochabamba,M,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx5,14.39,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2585.81,2268.51
TX03438,F063,comercio,Cochabamba,M,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx6,20.38,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2585.81,2268.51
TX03439,F063,comercio,Cochabamba,M,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx8,67.54,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2585.81,2268.51
TX03440,F063,comercio,Cochabamba,M,False,3,Miércoles,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,14.29,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,2585.81,2268.51
TX03441,F063,comercio,Cochabamba,M,False,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.1 hrs × Bs13.8/hr,111.91,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2585.81,2268.51
TX03442,F063,comercio,Cochabamba,M,False,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 4.6 hrs,53.41,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,2585.81,2268.51
TX03443,F063,comercio,Cochabamba,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx1,30.96,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2923.82,2263.29
TX03444,F063,comercio,Cochabamba,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx2,65.75,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2923.82,2263.29
TX03445,F063,comercio,Cochabamba,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx3,52.88,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2923.82,2263.29
TX03446,F063,comercio,Cochabamba,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx5,6.64,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2923.82,2263.29
TX03447,F063,comercio,Cochabamba,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx7,51.18,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2923.82,2263.29
TX03448,F063,comercio,Cochabamba,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx8,9.17,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2923.82,2263.29
TX03449,F063,comercio,Cochabamba,M,False,4,Jueves,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,17.42,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,2923.82,2263.29
TX03450,F063,comercio,Cochabamba,M,False,4,Jueves,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,19.83,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,2923.82,2263.29
TX03451,F063,comercio,Cochabamba,M,False,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.1 hrs × Bs13.8/hr,111.91,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2923.82,2263.29
TX03452,F063,comercio,Cochabamba,M,False,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 4.6 hrs,53.41,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,2923.82,2263.29
TX03453,F063,comercio,Cochabamba,M,False,4,Jueves,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,20.4,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,2923.82,2263.29
TX03454,F063,comercio,Cochabamba,M,False,4,Jueves,M7_TRANSFERENCIAS,aporte_hogar,Inyección de efectivo del hogar al negocio,161.65,Bs,0.0,efectivo,False,hogar,1010,3040.0,False,0.0,0.0,2923.82,2263.29
TX03455,F063,comercio,Cochabamba,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx1,65.88,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3109.41,2823.52
TX03456,F063,comercio,Cochabamba,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx2,21.93,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3109.41,2823.52
TX03457,F063,comercio,Cochabamba,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx3,53.76,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3109.41,2823.52
TX03458,F063,comercio,Cochabamba,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx4,97.92,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3109.41,2823.52
TX03459,F063,comercio,Cochabamba,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx5,43.29,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3109.41,2823.52
TX03460,F063,comercio,Cochabamba,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx6,133.12,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3109.41,2823.52
TX03461,F063,comercio,Cochabamba,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx7,288.23,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3109.41,2823.52
TX03462,F063,comercio,Cochabamba,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx8,459.05,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3109.41,2823.52
TX03463,F063,comercio,Cochabamba,M,False,5,Viernes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,659.1,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,3109.41,2823.52
TX03464,F063,comercio,Cochabamba,M,False,5,Viernes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,12.62,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,3109.41,2823.52
TX03465,F063,comercio,Cochabamba,M,False,5,Viernes,M4B_PAGO_DEUDA,pago_deuda,Cuota IFD/cooperativa: capital + interés,137.31,Bs,0.0,efectivo,False,IFD/cooperativa,2110_capital+6100_interes,1010.0,False,106.0,31.31,3109.41,2823.52
TX03466,F063,comercio,Cochabamba,M,False,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.1 hrs × Bs13.8/hr,111.91,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,3109.41,2823.52
TX03467,F063,comercio,Cochabamba,M,False,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 4.6 hrs,53.41,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,3109.41,2823.52
TX03468,F063,comercio,Cochabamba,M,False,5,Viernes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,168.57,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,3109.41,2823.52
TX03469,F063,comercio,Cochabamba,M,False,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx1,71.68,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3711.12,3268.85
TX03470,F063,comercio,Cochabamba,M,False,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx2,300.43,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3711.12,3268.85
TX03471,F063,comercio,Cochabamba,M,False,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx3,321.79,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3711.12,3268.85
TX03472,F063,comercio,Cochabamba,M,False,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx4,31.8,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3711.12,3268.85
TX03473,F063,comercio,Cochabamba,M,False,6,Sábado,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,16.53,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,3711.12,3268.85
TX03474,F063,comercio,Cochabamba,M,False,6,Sábado,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,529.75,Bs,0.0,credito,True,proveedor,1210,2010.0,False,0.0,0.0,3711.12,3268.85
TX03475,F063,comercio,Cochabamba,M,False,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.1 hrs × Bs13.8/hr,111.91,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,3711.12,3268.85
TX03476,F063,comercio,Cochabamba,M,False,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 4.6 hrs,53.41,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,3711.12,3268.85
TX03477,F063,comercio,Cochabamba,M,False,6,Sábado,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,123.99,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,3711.12,3268.85
TX03478,F063,comercio,Cochabamba,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,3711.12,3268.85
TX03479,F064,comercio,Tarija,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx1,49.56,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1932.93,1685.57
TX03480,F064,comercio,Tarija,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx2,12.39,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1932.93,1685.57
TX03481,F064,comercio,Tarija,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx3,24.95,USD,2.63,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1932.93,1685.57
TX03482,F064,comercio,Tarija,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx4,16.16,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1932.93,1685.57
TX03483,F064,comercio,Tarija,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx5,49.48,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1932.93,1685.57
TX03484,F064,comercio,Tarija,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx6,13.57,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1932.93,1685.57
TX03485,F064,comercio,Tarija,M,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx7,130.98,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1932.93,1685.57
TX03486,F064,comercio,Tarija,M,False,1,Lunes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,7.97,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,1932.93,1685.57
TX03487,F064,comercio,Tarija,M,False,1,Lunes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,151.09,USD,15.9,credito,True,proveedor,1210,2010.0,False,0.0,0.0,1932.93,1685.57
TX03488,F064,comercio,Tarija,M,False,1,Lunes,M3_GASTOS_OP,gasto_servicios,Gas / agua / luz / internet,23.43,Bs,0.0,efectivo,False,servicio_basico,6030,1010.0,False,0.0,0.0,1932.93,1685.57
TX03489,F064,comercio,Tarija,M,False,1,Lunes,M3_GASTOS_OP,gasto_gremio,Cuota gremio / sindicato / asociación,101.46,Bs,0.0,efectivo,False,gremio,6060,1010.0,False,0.0,0.0,1932.93,1685.57
TX03490,F064,comercio,Tarija,M,False,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.4 hrs × Bs11.8/hr,98.73,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1932.93,1685.57
TX03491,F064,comercio,Tarija,M,False,1,Lunes,M7_TRANSFERENCIAS,aporte_hogar,Inyección de efectivo del hogar al negocio,287.6,Bs,0.0,efectivo,False,hogar,1010,3040.0,False,0.0,0.0,1932.93,1685.57
TX03492,F064,comercio,Tarija,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx2,71.95,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2282.59,1868.89
TX03493,F064,comercio,Tarija,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx3,89.2,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2282.59,1868.89
TX03494,F064,comercio,Tarija,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx4,123.28,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2282.59,1868.89
TX03495,F064,comercio,Tarija,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx5,74.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2282.59,1868.89
TX03496,F064,comercio,Tarija,M,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx6,7.19,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2282.59,1868.89
TX03497,F064,comercio,Tarija,M,False,2,Martes,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,252.8,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,2282.59,1868.89
TX03498,F064,comercio,Tarija,M,False,2,Martes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,5.48,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,2282.59,1868.89
TX03499,F064,comercio,Tarija,M,False,2,Martes,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,217.6,USD,22.91,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,2282.59,1868.89
TX03500,F064,comercio,Tarija,M,False,2,Martes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,14.53,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,2282.59,1868.89
TX03501,F064,comercio,Tarija,M,False,2,Martes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.4 hrs × Bs11.8/hr,98.73,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2282.59,1868.89
TX03502,F064,comercio,Tarija,M,False,2,Martes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,36.91,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,2282.59,1868.89
TX03503,F064,comercio,Tarija,M,False,3,Miércoles,M1A_VENTAS,venta_contado,Venta comercio día 3 tx2,6.58,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2266.5,1872.91
TX03504,F064,comercio,Tarija,M,False,3,Miércoles,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,5.1,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,2266.5,1872.91
TX03505,F064,comercio,Tarija,M,False,3,Miércoles,M2_COMPRAS,compra_insumos,Compra insumos/mercadería comercio,6.53,Bs,0.0,efectivo,False,proveedor,1210,1010.0,False,0.0,0.0,2266.5,1872.91
TX03506,F064,comercio,Tarija,M,False,3,Miércoles,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,14.38,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,2266.5,1872.91
TX03507,F064,comercio,Tarija,M,False,3,Miércoles,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.4 hrs × Bs11.8/hr,98.73,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2266.5,1872.91
TX03508,F064,comercio,Tarija,M,False,3,Miércoles,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,1.77,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,2266.5,1872.91
TX03509,F064,comercio,Tarija,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx1,299.88,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2627.52,1872.91
TX03510,F064,comercio,Tarija,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx2,97.81,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2627.52,1872.91
TX03511,F064,comercio,Tarija,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx3,9.99,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2627.52,1872.91
TX03512,F064,comercio,Tarija,M,False,4,Jueves,M1A_VENTAS,venta_contado,Venta comercio día 4 tx5,11.81,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2627.52,1872.91
TX03513,F064,comercio,Tarija,M,False,4,Jueves,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.4 hrs × Bs11.8/hr,98.73,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2627.52,1872.91
TX03514,F064,comercio,Tarija,M,False,4,Jueves,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,58.46,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,2627.52,1872.91
TX03515,F064,comercio,Tarija,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx1,12.15,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2976.96,1870.31
TX03516,F064,comercio,Tarija,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx2,80.25,USD,8.45,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2976.96,1870.31
TX03517,F064,comercio,Tarija,M,False,5,Viernes,M1A_VENTAS,venta_contado,Venta comercio día 5 tx3,295.74,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,2976.96,1870.31
TX03518,F064,comercio,Tarija,M,False,5,Viernes,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,8.69,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,2976.96,1870.31
TX03519,F064,comercio,Tarija,M,False,5,Viernes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,15.27,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,2976.96,1870.31
TX03520,F064,comercio,Tarija,M,False,5,Viernes,M3_GASTOS_OP,gasto_servicios,Gas / agua / luz / internet,23.43,Bs,0.0,efectivo,False,servicio_basico,6030,1010.0,False,0.0,0.0,2976.96,1870.31
TX03521,F064,comercio,Tarija,M,False,5,Viernes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.4 hrs × Bs11.8/hr,98.73,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,2976.96,1870.31
TX03522,F064,comercio,Tarija,M,False,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx1,8.54,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3829.45,1867.84
TX03523,F064,comercio,Tarija,M,False,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx2,169.75,USD,17.87,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3829.45,1867.84
TX03524,F064,comercio,Tarija,M,False,6,Sábado,M1A_VENTAS,venta_contado,Venta comercio día 6 tx3,516.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,3829.45,1867.84
TX03525,F064,comercio,Tarija,M,False,6,Sábado,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,157.93,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,3829.45,1867.84
TX03526,F064,comercio,Tarija,M,False,6,Sábado,M1C_AUTOCONSUMO,autoconsumo,Consumo del hogar desde mercadería/producción,8.23,Bs,0.0,en_especie,False,hogar,4040,5010.0,True,0.0,0.0,3829.45,1867.84
TX03527,F064,comercio,Tarija,M,False,6,Sábado,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.4 hrs × Bs11.8/hr,98.73,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,3829.45,1867.84
TX03528,F064,comercio,Tarija,,,7,Domingo,DIA_INACTIVO,descanso,Día de descanso / feria cerrada,0.0,Bs,0.0,,False,,,,False,,,3829.45,1867.84
TX03529,F065,comercio,La Paz,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx3,27.48,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1778.93,1137.65
TX03530,F065,comercio,La Paz,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx5,18.49,USD,1.95,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1778.93,1137.65
TX03531,F065,comercio,La Paz,F,False,1,Lunes,M1A_VENTAS,venta_contado,Venta comercio día 1 tx6,38.46,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1778.93,1137.65
TX03532,F065,comercio,La Paz,F,False,1,Lunes,M1B_COBROS,cobro_cxc,Cobro cuenta por cobrar cliente,210.16,Bs,0.0,efectivo,False,cliente,1010,1110.0,False,0.0,0.0,1778.93,1137.65
TX03533,F065,comercio,La Paz,F,False,1,Lunes,M3_GASTOS_OP,gasto_transporte,Pasaje / flete / combustible,7.56,Bs,0.0,efectivo,False,proveedor_servicio,6010,1010.0,False,0.0,0.0,1778.93,1137.65
TX03534,F065,comercio,La Paz,F,False,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_titular,Trabajo titular: 8.5 hrs × Bs17.5/hr,148.84,Bs,0.0,imputado,False,titular,6050,3030.0,True,0.0,0.0,1778.93,1137.65
TX03535,F065,comercio,La Paz,F,False,1,Lunes,M5_TRABAJO_IMPUTADO,mano_obra_imputada_familiar,Trabajo familiar no remunerado: 23.2 hrs,345.3,Bs,0.0,imputado,False,familiar,6050,3030.0,True,0.0,0.0,1778.93,1137.65
TX03536,F065,comercio,La Paz,F,False,1,Lunes,M7_TRANSFERENCIAS,retiro_titular,Retiro para gastos del hogar,15.56,Bs,0.0,efectivo,False,hogar,3030,1010.0,False,0.0,0.0,1778.93,1137.65
TX03537,F065,comercio,La Paz,F,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx1,17.27,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1773.52,1239.46
TX03538,F065,comercio,La Paz,F,False,2,Martes,M1A_VENTAS,venta_contado,Venta comercio día 2 tx3,83.61,Bs,0.0,efectivo,False,cliente,1010,4010.0,False,0.0,0.0,1773.52,1239.46
